Dates Cadences PSFflux UncertXpos Ypos Quality
2668.0963201289997 125243 6239.084276400553 225.56009443940482 6239.084276400553 225.56009443940482 6239.084276400553 225.56009443940482 6239.084276400553 225.56009443940482 7.9767994801623034 8.51191688971515 0
2668.116755677853 125244 6263.783954579846 230.39129009432344 6263.783954579846 230.39129009432344 6263.783954579846 230.39129009432344 6263.783954579846 230.39129009432344 7.968233711035231 8.512750941519899 0
2668.1371912257746 125245 6283.160542942409 236.41848654752448 6283.160542942409 236.41848654752448 6283.160542942409 236.41848654752448 6283.160542942409 236.41848654752448 7.957182722200361 8.515463116058557 0
2668.1576267750934 125246 6335.075443684554 248.3660716531679 6335.075443684554 248.3660716531679 6335.075443684554 248.3660716531679 6335.075443684554 248.3660716531679 7.937714984639465 8.51916152655913 0
2668.1780623239465 125247 6390.7106807467535 260.79871115580363 6390.7106807467535 260.79871115580363 6390.7106807467535 260.79871115580363 6390.7106807467535 260.79871115580363 7.920567391350986 8.519018121390939 8192
2668.1984978727996 125248 6401.0909735598925 257.3925915333636 6401.0909735598925 257.3925915333636 6401.0909735598925 257.3925915333636 6401.0909735598925 257.3925915333636 7.9128420776601605 8.520958601149305 0
2668.2189334230497 125249 6427.304729718098 259.11803785440475 6427.304729718098 259.11803785440475 6427.304729718098 259.11803785440475 6427.304729718098 259.11803785440475 7.895181119152351 8.525642088854804 0
2668.239368971903 125250 6454.284261310643 264.9897946569637 6454.284261310643 264.9897946569637 6454.284261310643 264.9897946569637 6454.284261310643 264.9897946569637 7.88062630049848 8.52750445699593 0
2668.259804522153 125251 6451.458911894632 267.0881300032274 6451.458911894632 267.0881300032274 6451.458911894632 267.0881300032274 6451.458911894632 267.0881300032274 7.8689544068453365 8.529736037382076 0
2668.2802401720546 125252 6129.321440673056 201.92323846190524 6129.321440673056 201.92323846190524 6129.321440673056 201.92323846190524 6129.321440673056 201.92323846190524 8.036794621661622 8.50736881531287 0
2668.3006756221876 125253 6254.785177337046 208.17570030135462 6254.785177337046 208.17570030135462 6254.785177337046 208.17570030135462 6254.785177337046 208.17570030135462 8.051033997622232 8.500840232467146 0
2668.321111272089 125254 6293.240933628606 208.072897529604 6293.240933628606 208.072897529604 6293.240933628606 208.072897529604 6293.240933628606 208.072897529604 8.039303643527216 8.50092526321697 0
2668.3415468218736 125255 6320.253368988274 217.17269695584068 6320.253368988274 217.17269695584068 6320.253368988274 217.17269695584068 6320.253368988274 217.17269695584068 7.998593486502701 8.50131476066433 0
2668.361982272938 125256 6342.670974714454 220.7103627802499 6342.670974714454 220.7103627802499 6342.670974714454 220.7103627802499 6342.670974714454 220.7103627802499 7.987895439090958 8.505512022429304 0
2668.382417923771 125257 6363.268267015028 227.80067092805365 6363.268267015028 227.80067092805365 6363.268267015028 227.80067092805365 6363.268267015028 227.80067092805365 7.97207587481913 8.50716854474013 0
2668.402853474021 125258 6412.50764205222 243.9428973532803 6412.50764205222 243.9428973532803 6412.50764205222 243.9428973532803 6412.50764205222 243.9428973532803 7.949255334354283 8.509879081441373 0
2668.4232889260165 125259 6472.0042804405775 258.12646735465574 6472.0042804405775 258.12646735465574 6472.0042804405775 258.12646735465574 6472.0042804405775 258.12646735465574 7.9307169690381265 8.512269175917108 0
2668.4437245768495 125260 6503.655715476672 269.40000818848296 6503.655715476672 269.40000818848296 6503.655715476672 269.40000818848296 6503.655715476672 269.40000818848296 7.915382021361563 8.517058478416942 0
2668.464160128031 125261 6522.743364207123 267.19971816671296 6522.743364207123 267.19971816671296 6522.743364207123 267.19971816671296 6522.743364207123 267.19971816671296 7.895481991129892 8.517904181825964 0
2668.4845955800265 125262 6520.31348543266 269.68301314748317 6520.31348543266 269.68301314748317 6520.31348543266 269.68301314748317 6520.31348543266 269.68301314748317 7.884072387773533 8.51847289696503 0
2668.505031231791 125263 6539.365342879833 267.68616937313686 6539.365342879833 267.68616937313686 6539.365342879833 267.68616937313686 6539.365342879833 267.68616937313686 7.867377092319606 8.523318300741822 0
2668.5254667839035 125264 6259.97659043319 214.35253037191404 6259.97659043319 214.35253037191404 6259.97659043319 214.35253037191404 6259.97659043319 214.35253037191404 8.163400903986945 8.485349317595187 0
2668.545902235899 125265 6385.663765453877 217.5155070143256 6385.663765453877 217.5155070143256 6385.663765453877 217.5155070143256 6385.663765453877 217.5155070143256 8.1573662579093 8.485349659234057 0
2668.566337888129 125266 6348.10584994143 221.98164235824203 6348.10584994143 221.98164235824203 6348.10584994143 221.98164235824203 6348.10584994143 221.98164235824203 8.130177554717815 8.48983363186946 0
2668.586773441173 125267 6378.692545237745 215.385621315474 6378.692545237745 215.385621315474 6378.692545237745 215.385621315474 6378.692545237745 215.385621315474 8.105938181703094 8.48895334654904 0
2668.6072089928202 125268 6375.931284752989 212.69804434988922 6375.931284752989 212.69804434988922 6375.931284752989 212.69804434988922 6375.931284752989 212.69804434988922 8.08691372356859 8.490677917834985 0
2668.6276445458643 125269 6387.506475642136 209.90327678001856 6387.506475642136 209.90327678001856 6387.506475642136 209.90327678001856 6387.506475642136 209.90327678001856 8.062926543479929 8.494562700388496 0
2668.6480800989084 125270 6417.845510791068 208.7939935037944 6417.845510791068 208.7939935037944 6417.845510791068 208.7939935037944 6417.845510791068 208.7939935037944 8.03243507517642 8.495851555468017 0
2668.6685156519525 125271 6436.556862813775 210.19117693119475 6436.556862813775 210.19117693119475 6436.556862813775 210.19117693119475 6436.556862813775 210.19117693119475 8.011999030709314 8.499131778045427 0
2668.688951205928 125272 6446.369197587095 217.47571879486807 6446.369197587095 217.47571879486807 6446.369197587095 217.47571879486807 6446.369197587095 217.47571879486807 7.981586493753774 8.500760095163725 0
2668.709386758972 125273 6484.5473729474415 234.14649316312406 6484.5473729474415 234.14649316312406 6484.5473729474415 234.14649316312406 6484.5473729474415 234.14649316312406 7.964177821173407 8.502029192706853 0
2668.7298223129474 125274 6514.26608988964 242.30312394684418 6514.26608988964 242.30312394684418 6514.26608988964 242.30312394684418 6514.26608988964 242.30312394684418 7.949674840096515 8.505392904749334 0
2668.7502578669228 125275 6574.050320985976 254.7805092786686 6574.050320985976 254.7805092786686 6574.050320985976 254.7805092786686 6574.050320985976 254.7805092786686 7.9273269385744785 8.507876081708188 0
2668.770693420898 125276 6709.543994801617 270.56412561102167 6709.543994801617 270.56412561102167 6709.543994801617 270.56412561102167 6709.543994801617 270.56412561102167 7.906908186506018 8.51300174587253 0
2668.7911290749907 125277 6699.893318958666 275.1298132659461 6699.893318958666 275.1298132659461 6699.893318958666 275.1298132659461 6699.893318958666 275.1298132659461 7.894492992692248 8.51706273641967 0
2668.811564528849 125278 6730.560158907855 277.4964778526158 6730.560158907855 277.4964778526158 6730.560158907855 277.4964778526158 6730.560158907855 277.4964778526158 7.864968828363975 8.518659310153348 0
2668.8320000842214 125279 6679.173260208308 284.12384979424075 6679.173260208308 284.12384979424075 6679.173260208308 284.12384979424075 6679.173260208308 284.12384979424075 7.8476840890658215 8.520654273760053 0
2668.8524357378483 125280 6663.645111136613 287.2032635765603 6663.645111136613 287.2032635765603 6663.645111136613 287.2032635765603 6663.645111136613 287.2032635765603 7.823574999634851 8.522527900323112 0
2668.872871194035 125281 6643.6212182708 293.53067741144235 6643.6212182708 293.53067741144235 6643.6212182708 293.53067741144235 6643.6212182708 293.53067741144235 7.792349476315256 8.525328936011034 0
2668.8933068490587 125282 6601.786160785358 279.77739790480695 6601.786160785358 279.77739790480695 6601.786160785358 279.77739790480695 6601.786160785358 279.77739790480695 7.761327299255505 8.529082468842311 0
2668.913742403034 125283 6531.953122160247 263.2195122037387 6531.953122160247 263.2195122037387 6531.953122160247 263.2195122037387 6531.953122160247 263.2195122037387 7.721556194623005 8.533665721026667 0
2668.9341778592207 125284 6494.965063149634 258.9366068985333 6494.965063149634 258.9366068985333 6494.965063149634 258.9366068985333 6494.965063149634 258.9366068985333 7.683020852173827 8.536221591275586 0
2668.954613513779 125285 6341.887389816087 251.78034320767236 6341.887389816087 251.78034320767236 6341.887389816087 251.78034320767236 6341.887389816087 251.78034320767236 7.6557774919135895 8.5406827380343 0
2668.9750490700826 125286 6325.964477333983 247.06276390820446 6325.964477333983 247.06276390820446 6325.964477333983 247.06276390820446 6325.964477333983 247.06276390820446 7.60368544513996 8.543542932110501 0
2668.9954845258035 125287 6287.214965554953 246.24566937320697 6287.214965554953 246.24566937320697 6287.214965554953 246.24566937320697 6287.214965554953 246.24566937320697 7.570662780129981 8.543892041252477 8192
2669.0159201822244 125288 6397.787372836844 222.60538243365926 6397.787372836844 222.60538243365926 6397.787372836844 222.60538243365926 6397.787372836844 222.60538243365926 7.935932089611944 8.50064580773359 0
2669.0363557380624 125289 6587.312867413753 214.43678900800208 6587.312867413753 214.43678900800208 6587.312867413753 214.43678900800208 6587.312867413753 214.43678900800208 7.985023065918348 8.497434102616454 0
2669.0567911951803 125290 6600.987155507096 225.08580060184332 6600.987155507096 225.08580060184332 6600.987155507096 225.08580060184332 6600.987155507096 225.08580060184332 7.966527390510962 8.49942696275201 0
2669.0772268511355 125291 6662.425011015862 236.67381651460371 6662.425011015862 236.67381651460371 6662.425011015862 236.67381651460371 6662.425011015862 236.67381651460371 7.944021492985274 8.502905555776772 0
2669.097662407905 125292 6685.848161563569 248.6195082258978 6685.848161563569 248.6195082258978 6685.848161563569 248.6195082258978 6685.848161563569 248.6195082258978 7.9254987378866355 8.508421806899634 0
2669.11809796514 125293 6716.60303925278 263.97169115430546 6716.60303925278 263.97169115430546 6716.60303925278 263.97169115430546 6716.60303925278 263.97169115430546 7.910129618322293 8.50992080803673 0
2669.1385335219093 125294 6766.057464208022 273.071311487112 6766.057464208022 273.071311487112 6766.057464208022 273.071311487112 6766.057464208022 273.071311487112 7.883189623944579 8.51465398951055 0
2669.1589690791443 125295 6752.3735231926985 281.9204686108034 6752.3735231926985 281.9204686108034 6752.3735231926985 281.9204686108034 6752.3735231926985 281.9204686108034 7.861774762482154 8.519034587306146 0
2669.179404736031 125296 6747.853417970496 284.2030843452326 6747.853417970496 284.2030843452326 6747.853417970496 284.2030843452326 6747.853417970496 284.2030843452326 7.839427426651232 8.52202462976754 0
2669.19984019408 125297 6772.057710359147 296.93633804594157 6772.057710359147 296.93633804594157 6772.057710359147 296.93633804594157 6772.057710359147 296.93633804594157 7.802543560376334 8.523693284483006 0
2669.2202757517807 125298 6716.543836039972 281.1998804655215 6716.543836039972 281.1998804655215 6716.543836039972 281.1998804655215 6716.543836039972 281.1998804655215 7.771472599652124 8.526035989231135 0
2669.2407113090158 125299 6646.911634111419 273.6094576301239 6646.911634111419 273.6094576301239 6646.911634111419 273.6094576301239 6646.911634111419 273.6094576301239 7.729522142448358 8.530845833819074 0
2669.2611469668336 125300 6375.232602185044 196.96675592716187 6375.232602185044 196.96675592716187 6375.232602185044 196.96675592716187 6375.232602185044 196.96675592716187 8.0384381716356 8.493104090306757 0
2669.281582425814 125301 6573.366437777699 203.98626191854763 6573.366437777699 203.98626191854763 6573.366437777699 203.98626191854763 6573.366437777699 203.98626191854763 8.052419090777033 8.49064640991042 0
2669.3020180840977 125302 6627.582778773254 203.3075809817417 6627.582778773254 203.3075809817417 6627.582778773254 203.3075809817417 6627.582778773254 203.3075809817417 8.017490253931339 8.492035747129654 8192
2669.322453543078 125303 6678.8901209611695 212.5845412260342 6678.8901209611695 212.5845412260342 6678.8901209611695 212.5845412260342 6678.8901209611695 212.5845412260342 7.999156347622667 8.494903528294445 0
2669.342889100779 125304 6710.14621822789 223.59533322924895 6710.14621822789 223.59533322924895 6710.14621822789 223.59533322924895 6710.14621822789 223.59533322924895 7.972981535130827 8.49805508715221 0
2669.3633247599937 125305 6756.012643977526 240.28119765758225 6756.012643977526 240.28119765758225 6756.012643977526 240.28119765758225 6756.012643977526 240.28119765758225 7.948293360099608 8.500634042238845 0
2669.383760218974 125306 6840.3515924839785 258.420989383271 6840.3515924839785 258.420989383271 6840.3515924839785 258.420989383271 6840.3515924839785 258.420989383271 7.925200951567012 8.503061346134652 0
