Dates Cadences PSFflux UncertXpos Ypos Quality
2668.0963201289997 125243 88510.54407758452 1155.8088240400216 88510.54407758452 1155.8088240400216 88510.54407758452 1155.8088240400216 88510.54407758452 1155.8088240400216 8.108588320110568 7.650770351890033 0
2668.116755677853 125244 88227.58154563318 1167.1731765222926 88227.58154563318 1167.1731765222926 88227.58154563318 1167.1731765222926 88227.58154563318 1167.1731765222926 8.095179654163031 7.652530504384118 0
2668.1371912257746 125245 87932.36144387409 1184.121774805758 87932.36144387409 1184.121774805758 87932.36144387409 1184.121774805758 87932.36144387409 1184.121774805758 8.079044559559774 7.654374658927153 0
2668.1576267750934 125246 87539.37859300099 1058.3299619203995 87539.37859300099 1058.3299619203995 87539.37859300099 1058.3299619203995 87539.37859300099 1058.3299619203995 8.051454134736334 7.658500097709141 0
2668.1780623239465 125247 87298.30242079715 1021.5491835793256 87298.30242079715 1021.5491835793256 87298.30242079715 1021.5491835793256 87298.30242079715 1021.5491835793256 8.027929592374354 7.6602938903737785 8192
2668.1984978727996 125248 87160.92487299479 1017.2240342369287 87160.92487299479 1017.2240342369287 87160.92487299479 1017.2240342369287 87160.92487299479 1017.2240342369287 8.009070057370277 7.662569632838783 0
2668.2189334230497 125249 87466.37827330346 1458.0300773436568 87466.37827330346 1458.0300773436568 87466.37827330346 1458.0300773436568 87466.37827330346 1458.0300773436568 7.972494464953078 8.666300497815065 0
2668.239368971903 125250 87489.08939252581 1109.6441426924666 87489.08939252581 1109.6441426924666 87489.08939252581 1109.6441426924666 87489.08939252581 1109.6441426924666 7.958087455187357 7.669822688943658 0
2668.259804522153 125251 87509.37505871944 1137.487170787663 87509.37505871944 1137.487170787663 87509.37505871944 1137.487170787663 87509.37505871944 1137.487170787663 7.944505109271265 7.672621003580704 0
2668.2802401720546 125252 86277.25702782502 1557.417044119564 86277.25702782502 1557.417044119564 86277.25702782502 1557.417044119564 86277.25702782502 1557.417044119564 8.18141938124338 7.6480055201704 0
2668.3006756221876 125253 87036.15534305885 1119.6047860537064 87036.15534305885 1119.6047860537064 87036.15534305885 1119.6047860537064 87036.15534305885 1119.6047860537064 8.183140507866344 7.643638322988824 0
2668.321111272089 125254 86674.68256399228 1136.3125992511114 86674.68256399228 1136.3125992511114 86674.68256399228 1136.3125992511114 86674.68256399228 1136.3125992511114 8.16299175566395 7.6431939041118095 0
2668.3415468218736 125255 86305.17527814752 1174.4090202879956 86305.17527814752 1174.4090202879956 86305.17527814752 1174.4090202879956 86305.17527814752 1174.4090202879956 8.13108488042441 7.640572984633624 0
2668.361982272938 125256 86115.41414708471 1503.926173920168 86115.41414708471 1503.926173920168 86115.41414708471 1503.926173920168 86115.41414708471 1503.926173920168 8.119017463968456 8.643217535498806 0
2668.382417923771 125257 85733.66641905297 1154.4941201574861 85733.66641905297 1154.4941201574861 85733.66641905297 1154.4941201574861 85733.66641905297 1154.4941201574861 8.097997974501741 7.645018494384999 0
2668.402853474021 125258 85349.43196969487 1109.347615087891 85349.43196969487 1109.347615087891 85349.43196969487 1109.347615087891 85349.43196969487 1109.347615087891 8.060690589166118 7.649874736944764 0
2668.4232889260165 125259 85182.99764876002 1013.368036255327 85182.99764876002 1013.368036255327 85182.99764876002 1013.368036255327 85182.99764876002 1013.368036255327 8.039799196607492 7.652801010471872 0
2668.4437245768495 125260 85108.98267736513 1008.1193594083271 85108.98267736513 1008.1193594083271 85108.98267736513 1008.1193594083271 85108.98267736513 1008.1193594083271 8.012608595926578 7.658229219096441 0
2668.464160128031 125261 85500.02871887732 1474.697957479377 85500.02871887732 1474.697957479377 85500.02871887732 1474.697957479377 85500.02871887732 1474.697957479377 7.976495233115643 8.659622342702397 0
2668.4845955800265 125262 85776.49589428447 1504.5202855939158 85776.49589428447 1504.5202855939158 85776.49589428447 1504.5202855939158 85776.49589428447 1504.5202855939158 7.959217893985171 8.660595664068444 0
2668.505031231791 125263 86017.97177628038 1527.2507874038672 86017.97177628038 1527.2507874038672 86017.97177628038 1527.2507874038672 86017.97177628038 1527.2507874038672 7.941650682800759 8.665100666809169 0
2668.5254667839035 125264 85066.7999742502 1996.6947722429575 85066.7999742502 1996.6947722429575 85066.7999742502 1996.6947722429575 85066.7999742502 1996.6947722429575 8.282823472581573 8.636521593078397 0
2668.545902235899 125265 87036.20479206288 nan 87036.20479206288 nan 87036.20479206288 nan 87036.20479206288 nan 8.2893843226056 8.626655274265367 0
2668.566337888129 125266 86102.02705123727 nan 86102.02705123727 nan 86102.02705123727 nan 86102.02705123727 nan 8.259483646076054 8.635786298818944 0
2668.586773441173 125267 85999.4999307174 1684.2626990684737 85999.4999307174 1684.2626990684737 85999.4999307174 1684.2626990684737 85999.4999307174 1684.2626990684737 8.228535501207892 8.635772503373524 0
2668.6072089928202 125268 86041.74841682572 1616.4610898973092 86041.74841682572 1616.4610898973092 86041.74841682572 1616.4610898973092 86041.74841682572 1616.4610898973092 8.211666348567308 8.636713721301165 0
2668.6276445458643 125269 86046.07448448562 1132.7477497691332 86046.07448448562 1132.7477497691332 86046.07448448562 1132.7477497691332 86046.07448448562 1132.7477497691332 8.187591488108467 7.637437201270542 0
2668.6480800989084 125270 86039.32638482389 1521.2318990207366 86039.32638482389 1521.2318990207366 86039.32638482389 1521.2318990207366 86039.32638482389 1521.2318990207366 8.160770337754801 8.636539898362637 0
2668.6685156519525 125271 85974.78624895184 1180.6935391828936 85974.78624895184 1180.6935391828936 85974.78624895184 1180.6935391828936 85974.78624895184 1180.6935391828936 8.139231637289368 7.639008631033106 0
2668.688951205928 125272 86018.6847468759 1565.7448529906828 86018.6847468759 1565.7448529906828 86018.6847468759 1565.7448529906828 86018.6847468759 1565.7448529906828 8.108469363675615 8.639016733414957 0
2668.709386758972 125273 85971.81205851378 1164.2464306646273 85971.81205851378 1164.2464306646273 85971.81205851378 1164.2464306646273 85971.81205851378 1164.2464306646273 8.078727878698514 7.640424647642751 0
2668.7298223129474 125274 86044.18447899708 1104.3505206519942 86044.18447899708 1104.3505206519942 86044.18447899708 1104.3505206519942 86044.18447899708 1104.3505206519942 8.058547862549592 7.644524919558131 0
2668.7502578669228 125275 86318.5282796143 1471.9787797934298 86318.5282796143 1471.9787797934298 86318.5282796143 1471.9787797934298 86318.5282796143 1471.9787797934298 8.021489967047065 8.647742768708996 0
2668.770693420898 125276 86630.9010659691 1030.5231076354942 86630.9010659691 1030.5231076354942 86630.9010659691 1030.5231076354942 86630.9010659691 1030.5231076354942 7.994637668090007 7.654195580986216 0
2668.7911290749907 125277 87249.80057703637 1509.9847902944416 87249.80057703637 1509.9847902944416 87249.80057703637 1509.9847902944416 87249.80057703637 1509.9847902944416 7.968727245942298 8.658065307565632 0
2668.811564528849 125278 87995.71275086576 1556.6914377566693 87995.71275086576 1556.6914377566693 87995.71275086576 1556.6914377566693 87995.71275086576 1556.6914377566693 7.939025323285408 8.659689213538538 0
2668.8320000842214 125279 88459.78266696127 1625.427927714776 88459.78266696127 1625.427927714776 88459.78266696127 1625.427927714776 88459.78266696127 1625.427927714776 7.921285796926297 8.66264976128625 0
2668.8524357378483 125280 88923.31131968615 1546.0620345425618 88923.31131968615 1546.0620345425618 88923.31131968615 1546.0620345425618 88923.31131968615 1546.0620345425618 7.9023010214678635 7.666117961639022 0
2668.872871194035 125281 89400.02553533962 1762.5460051512075 89400.02553533962 1762.5460051512075 89400.02553533962 1762.5460051512075 89400.02553533962 1762.5460051512075 7.877125349010091 7.671335887970425 0
2668.8933068490587 125282 89734.82409478082 1415.930459938798 89734.82409478082 1415.930459938798 89734.82409478082 1415.930459938798 89734.82409478082 1415.930459938798 7.856495503466139 7.674525917366676 0
2668.913742403034 125283 90136.6343447863 1292.4862308774595 90136.6343447863 1292.4862308774595 90136.6343447863 1292.4862308774595 90136.6343447863 1292.4862308774595 7.828047475652218 7.6777555284720975 0
2668.9341778592207 125284 90264.0555738528 1291.1001739592025 90264.0555738528 1291.1001739592025 90264.0555738528 1291.1001739592025 90264.0555738528 1291.1001739592025 7.799886529448304 7.683085362287702 0
2668.954613513779 125285 90480.69576857083 1309.4988801168747 90480.69576857083 1309.4988801168747 90480.69576857083 1309.4988801168747 90480.69576857083 1309.4988801168747 7.777746211464447 7.687509234592419 0
2668.9750490700826 125286 90637.54832461034 1377.4647851929326 90637.54832461034 1377.4647851929326 90637.54832461034 1377.4647851929326 90637.54832461034 1377.4647851929326 7.737956635098017 7.69288015278515 0
2668.9954845258035 125287 90847.86117359244 1450.2772905205306 90847.86117359244 1450.2772905205306 90847.86117359244 1450.2772905205306 90847.86117359244 1450.2772905205306 7.70623139939365 7.69564861019489 8192
2669.0159201822244 125288 86786.79069044434 1634.5773772854839 86786.79069044434 1634.5773772854839 86786.79069044434 1634.5773772854839 86786.79069044434 1634.5773772854839 8.11503828895329 8.637718467559589 0
2669.0363557380624 125289 89747.78717077937 1596.263002791731 89747.78717077937 1596.263002791731 89747.78717077937 1596.263002791731 89747.78717077937 1596.263002791731 8.107894540531051 8.63413210280676 0
2669.0567911951803 125290 89900.12053700967 1699.4300536770838 89900.12053700967 1699.4300536770838 89900.12053700967 1699.4300536770838 89900.12053700967 1699.4300536770838 8.081522704582644 8.636043813863639 0
2669.0772268511355 125291 90043.47342618582 1529.5567765689027 90043.47342618582 1529.5567765689027 90043.47342618582 1529.5567765689027 90043.47342618582 1529.5567765689027 8.04875600502363 8.641223493548752 0
2669.097662407905 125292 90354.13204565897 1514.0753166603317 90354.13204565897 1514.0753166603317 90354.13204565897 1514.0753166603317 90354.13204565897 1514.0753166603317 8.01775852530256 8.647711841939591 0
2669.11809796514 125293 90870.30539866109 1490.2659503939856 90870.30539866109 1490.2659503939856 90870.30539866109 1490.2659503939856 90870.30539866109 1490.2659503939856 7.988290602168678 8.649932515116467 0
2669.1385335219093 125294 91729.48268806883 1565.8805555051722 91729.48268806883 1565.8805555051722 91729.48268806883 1565.8805555051722 91729.48268806883 1565.8805555051722 7.9547896042831105 8.655548834975887 0
